invoice_id,source_file,line_seq,item_code,item_name_raw,unit_raw,qty,unit_price,discount_pct,tax_pct,line_total
B1593,june_2026,1,1,مفروم صافى 400 جم,طبق,30.0,82.8,0.0,0.0,2484.0
B1593,june_2026,2,7,سجق ابو هاشم 350 جم,طبق,10.0,40.05,0.0,0.0,400.5
B1593,june_2026,3,114,كفته ابو هاشم 800,طبق,10.0,69.5,0.0,0.0,695.0
B1593,june_2026,4,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,5.0,137.5,0.0,0.0,687.5
B1593,june_2026,5,421,برجر ابو هاشم 1 ك,طبق,1.0,95.0,0.0,0.0,95.0
B1593,june_2026,6,8,كفته ابو هاشم 350 جم,طبق,6.0,32.8,0.0,0.0,196.8
B1593,june_2026,7,107,سجق ابو هاشم 800,طبق,20.0,86.0,0.0,0.0,1720.0
B1594,june_2026,1,346,بانيه 800 جرام,طبق,180.0,57.0,0.0,0.0,10260.0
B1595,june_2026,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,20.0,375.0,0.0,0.0,7500.0
B1596,june_2026,1,102,كفته الهنا 350,طبق,120.0,0.0,0.0,0.0,0.0
B1596,june_2026,2,399,كفته اسبيشيال صغير,طبق,120.0,0.0,0.0,0.0,0.0
B1597,june_2026,1,402,كفته اسبيشيال عائلى,طبق,132.0,0.0,0.0,0.0,0.0
B1598,june_2026,1,257,سجق الهنا 5 كيلو,طبق,4.0,370.0,0.0,0.0,1480.0
B1599,june_2026,1,101,كفته الهنا 800 جرام,طبق,12.0,0.0,0.0,0.0,0.0
B1965,june_2026,1,102,كفته الهنا 350,طبق,225.0,32.0,15.0,0.0,6120.0
B1965,june_2026,2,104,برجر الهنا 400 جرام,طبق,75.0,34.0,15.0,0.0,2167.5
B1965,june_2026,3,108,سجق الهنا 350,طبق,75.0,36.0,15.0,0.0,2295.0
B1965,june_2026,4,2,كبده اسكندرانى 400 (ابو هاشم),طبق,60.0,78.0,0.0,0.0,4680.0
B1966,june_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
B1966,june_2026,2,114,كفته ابو هاشم 800,طبق,1.0,0.0,0.0,0.0,0.0
B1967,june_2026,1,104,برجر الهنا 400 جرام,طبق,75.0,34.0,15.0,0.0,2167.5
B1967,june_2026,2,102,كفته الهنا 350,طبق,105.0,32.0,15.0,0.0,2856.0
B1967,june_2026,3,101,كفته الهنا 800 جرام,طبق,36.0,67.0,15.0,0.0,2050.2
B1967,june_2026,4,120,برجر الهنا 900 جرام,طبق,60.0,70.0,15.0,0.0,3570.0
B1968,june_2026,1,104,برجر الهنا 400 جرام,طبق,45.0,0.0,0.0,0.0,0.0
B1969,june_2026,1,108,سجق الهنا 350,طبق,30.0,36.0,15.0,0.0,918.0
B1969,june_2026,2,102,كفته الهنا 350,طبق,120.0,32.0,15.0,0.0,3264.0
B1969,june_2026,3,101,كفته الهنا 800 جرام,طبق,96.0,67.0,15.0,0.0,5467.2
B1969,june_2026,4,104,برجر الهنا 400 جرام,طبق,45.0,34.0,15.0,0.0,1300.5
B1969,june_2026,5,120,برجر الهنا 900 جرام,طبق,48.0,70.0,15.0,0.0,2856.0
B1970,june_2026,1,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
B1971,june_2026,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,12.0,375.0,0.0,0.0,4500.0
B1971,june_2026,2,403,برجر اسبيشيال صغير,طبق,15.0,36.0,15.0,0.0,459.0
B1971,june_2026,3,399,كفته اسبيشيال صغير,طبق,15.0,35.0,15.0,0.0,446.25
B1972,june_2026,1,402,كفته اسبيشيال عائلى,طبق,180.0,78.0,15.0,0.0,11934.0
B1972,june_2026,2,102,كفته الهنا 350,طبق,75.0,32.0,15.0,0.0,2040.0
B1972,june_2026,3,104,برجر الهنا 400 جرام,طبق,75.0,34.0,15.0,0.0,2167.5
B1972,june_2026,4,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40.0,375.0,0.0,0.0,15000.0
B1972,june_2026,5,404,برجر اسبيشيال عائلى,طبق,180.0,80.0,15.0,0.0,12240.0
B1973,june_2026,1,420,برجر الهنا 800 جرام,طبق,396.0,61.0,15.0,0.0,20532.6
B1973,june_2026,2,101,كفته الهنا 800 جرام,طبق,360.0,67.0,15.0,0.0,20502.0
B1973,june_2026,3,102,كفته الهنا 350,طبق,60.0,32.0,15.0,0.0,1632.0
B1973,june_2026,4,104,برجر الهنا 400 جرام,طبق,75.0,34.0,15.0,0.0,2167.5
B1973,june_2026,5,108,سجق الهنا 350,طبق,45.0,36.0,15.0,0.0,1377.0
B1974,june_2026,1,420,برجر الهنا 800 جرام,طبق,48.0,0.0,0.0,0.0,0.0
B1974,june_2026,2,102,كفته الهنا 350,طبق,15.0,0.0,0.0,0.0,0.0
B1975,june_2026,1,404,برجر اسبيشيال عائلى,طبق,24.0,0.0,0.0,0.0,0.0
B1976,june_2026,1,404,برجر اسبيشيال عائلى,طبق,12.0,80.0,15.0,0.0,816.0
B1976,june_2026,2,402,كفته اسبيشيال عائلى,طبق,12.0,78.0,15.0,0.0,795.6
B1976,june_2026,3,420,برجر الهنا 800 جرام,طبق,12.0,61.0,15.0,0.0,622.2
B1976,june_2026,4,101,كفته الهنا 800 جرام,طبق,12.0,67.0,15.0,0.0,683.4
B1976,june_2026,5,439,استربس الهنا 800 جرام,طبق,12.0,150.0,0.0,0.0,1800.0
B1977,june_2026,1,404,برجر اسبيشيال عائلى,طبق,12.0,80.0,15.0,0.0,816.0
B1977,june_2026,2,420,برجر الهنا 800 جرام,طبق,12.0,61.0,15.0,0.0,622.2
B1977,june_2026,3,439,استربس الهنا 800 جرام,طبق,12.0,150.0,0.0,0.0,1800.0
b1978,june_2026,1,404,برجر اسبشيال عائلي,طبق,120.0,80.0,15.0,0.0,8160.0
b1978,june_2026,2,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,4.0,375.0,0.0,0.0,1500.0
b1979,june_2026,1,402,كفته اسبشيال عائلي,طبق,900.0,78.0,15.0,0.0,59670.0
b1979,june_2026,2,398,بانيه 900 جرام اسباشيل,كيس,380.0,62.0,0.0,0.0,23560.0
b1979,june_2026,3,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,16.0,375.0,0.0,0.0,6000.0
b1979,june_2026,4,441,استريس اسبشيال 900 جرام,كيس,10.0,165.0,0.0,0.0,1650.0
b1980,june_2026,1,404,برجر اسبشيال عائلي,طبق,12.0,80.0,15.0,0.0,816.0
b1980,june_2026,2,402,كفته اسبشيال عائلي,طبق,12.0,78.0,15.0,0.0,795.6
